date,Qualification,geography_name,geography_code,school_type_group,Institution,subject_area,Subject,Number at grade A*.,Number at grade A.,Number at grade B.,Number at grade C.,Number at grade D.,Number at grade E.,Number at grade U.,Exam entries,astar_a_grade_achieved,astar_b_grade_achieved,astar_c_grade_achieved,astar_d_grade_achieved,astar_e_grade_achieved,Percent achieving grade A*,perc_a_grade_achieved,perc_b_grade_achieved,perc_c_grade_achieved,perc_d_grade_achieved,perc_e_grade_achieved,Percent achieving grade A* - A,Percent achieving grade A* - B,Percent achieving grade A* - C,Percent achieving grade A* - D,Percent achieving grade A* - E
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Classical studies,Latin,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Product Design,0,2,3,4,1,0,0,10,2,5,9,10,10,0,20,30,40,10,0,20,50,90,100,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Maths,Additional Mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Science - other,Science in Society,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Turkish,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Modern Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Science -Biology,Total Biology,14,28,43,57,38,23,2,205,42,85,142,180,203,6.82927,13.65854,20.97561,27.80488,18.53659,11.21951,20.4878,41.46341,69.26829,87.80488,99.02439
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Art & Design,Art and design,2,0,1,0,2,0,0,5,2,3,3,5,5,40,0,20,0,40,0,40,60,60,100,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Arts,Film Studies,1,4,19,9,0,1,0,34,5,24,33,33,34,2.94118,11.76471,55.88235,26.47059,0,2.94118,14.70588,70.58824,97.05882,97.05882,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Systems & Control,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Law,Total Law,11,31,58,50,23,1,0,174,42,100,150,173,174,6.32184,17.81609,33.33333,28.73563,13.21839,0.57471,24.13793,57.47126,86.2069,99.42529,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Classical studies,Ancient History,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Physical Education,Physical Education/Sports Studies,3,8,18,9,9,1,1,49,11,29,38,47,48,6.12245,16.32653,36.73469,18.36735,18.36735,2.04082,22.44898,59.18367,77.55102,95.91837,97.95918
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,General studies,Critical Thinking,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Music,Music,0,2,3,3,2,0,0,10,2,5,8,10,10,0,20,30,30,20,0,20,50,80,100,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Business Studies,Total Business Studies,5,19,57,49,23,8,1,162,24,81,130,153,161,3.08642,11.7284,35.18519,30.24691,14.19753,4.93827,14.81481,50,80.24691,94.44444,99.38272
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Art & Design,3d Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages,French,2,4,7,12,2,0,0,27,6,13,25,27,27,7.40741,14.81481,25.92593,44.44444,7.40741,0,22.22222,48.14815,92.59259,100,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Textiles Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Anthropology,Total Anthropology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Sociology,Total Sociology,14,23,54,52,30,6,2,181,37,91,143,173,179,7.73481,12.70718,29.83425,28.72928,16.57459,3.31492,20.44199,50.27624,79.00552,95.58011,98.89503
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Science -Physics,Total Physics,5,18,23,24,24,9,2,105,23,46,70,94,103,4.7619,17.14286,21.90476,22.85714,22.85714,8.57143,21.90476,43.80952,66.66667,89.52381,98.09524
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Art & Design,Fine Art,4,7,23,21,22,5,0,82,11,34,55,77,82,4.87805,8.53659,28.04878,25.60976,26.82927,6.09756,13.41463,41.46341,67.07317,93.90244,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Music,Music Technology,0,0,0,4,6,6,1,17,0,0,4,10,16,0,0,0,23.52941,35.29412,35.29412,0,0,23.52941,58.82353,94.11765
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Science -Chemistry,Total Chemistry,9,43,46,35,37,19,3,192,52,98,133,170,189,4.6875,22.39583,23.95833,18.22917,19.27083,9.89583,27.08333,51.04167,69.27083,88.54167,98.4375
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Art & Design,Textiles,2,0,8,13,4,2,0,29,2,10,23,27,29,6.89655,0,27.58621,44.82759,13.7931,6.89655,6.89655,34.48276,79.31034,93.10345,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Home Economics,Home Economics (Food),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Arts,Media/Film/Tv Studies,1,8,37,39,13,2,0,100,9,46,85,98,100,1,8,37,39,13,2,9,46,85,98,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Maths,Maths,47,66,56,45,39,15,1,269,113,169,214,253,268,17.47212,24.53532,20.81784,16.72862,14.49814,5.57621,42.00743,62.82528,79.5539,94.05204,99.62825
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages,Spanish,3,7,9,3,1,0,0,23,10,19,22,23,23,13.04348,30.43478,39.13043,13.04348,4.34783,0,43.47826,82.6087,95.65217,100,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Art & Design,Total Art & Design,17,16,78,97,63,19,0,290,33,111,208,271,290,5.86207,5.51724,26.89655,33.44828,21.72414,6.55172,11.37931,38.27586,71.72414,93.44828,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Classical studies,Other Classical Languages,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Geography,Geography,1,14,25,31,18,5,0,94,15,40,71,89,94,1.06383,14.89362,26.59574,32.97872,19.14894,5.31915,15.95745,42.55319,75.53191,94.68085,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,All subjects,Total subjects,185,476,876,909,567,178,29,3220,661,1537,2446,3013,3191,5.74534,14.78261,27.20497,28.22981,17.6087,5.52795,20.52795,47.73292,75.96273,93.57143,99.09938
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Bengali,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Design and technology,Design & Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Computer Science,Total Computer Science,2,9,13,10,12,2,0,48,11,24,34,46,48,4.16667,18.75,27.08333,20.83333,25,4.16667,22.91667,50,70.83333,95.83333,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Maths - Further,Total Further Mathematics,12,22,9,3,5,2,1,54,34,43,46,51,53,22.22222,40.74074,16.66667,5.55556,9.25926,3.7037,62.96296,79.62963,85.18519,94.44444,98.14815
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,General studies,Total General studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Persian,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Arts,Total Arts,4,22,80,70,19,4,1,200,26,106,176,195,199,2,11,40,35,9.5,2,13,53,88,97.5,99.5
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Classical studies,Classical Civilisation,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Science - other,Geology,0,5,7,9,0,0,0,21,5,12,21,21,21,0,23.80952,33.33333,42.85714,0,0,23.80952,57.14286,100,100,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Art & Design,Graphics,4,2,16,19,7,2,0,50,6,22,41,48,50,8,4,32,38,14,4,12,44,82,96,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Arts,Creative Writing,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Arts,Drama & Theatre Studies,2,10,24,22,6,1,1,66,12,36,58,64,65,3.0303,15.15152,36.36364,33.33333,9.09091,1.51515,18.18182,54.54545,87.87879,96.9697,98.48485
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Gujarati,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Design and technology,Total D&T,0,2,3,4,1,0,0,10,2,5,9,10,10,0,20,30,40,10,0,20,50,90,100,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Geography,Total Geography,1,14,25,31,18,5,0,94,15,40,71,89,94,1.06383,14.89362,26.59574,32.97872,19.14894,5.31915,15.95745,42.55319,75.53191,94.68085,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,All STEM subjects,Total STEM subjects,89,186,190,174,155,70,9,873,275,465,639,794,864,10.19473,21.30584,21.76403,19.93127,17.75487,8.01833,31.50057,53.2646,73.19588,90.95074,98.96907
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Urdu,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Classical studies,Classical Greek,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages,German,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,100,0,0,0,0,100,100,100,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Art & Design,Photography,5,7,30,44,28,10,0,124,12,42,86,114,124,4.03226,5.64516,24.19355,35.48387,22.58065,8.06452,9.67742,33.87097,69.35484,91.93548,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Home Economics,Home Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Maths,Mathematics (Statistics),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Logic/Philosophy,Total Logic/ Philosophy,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Classical studies,Classics (General),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Home Economics,Total Home Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Maths,Mathematics (Pure),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Maths,Use of mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Economics,Total Economics,4,17,21,19,11,2,0,74,21,42,61,72,74,5.40541,22.97297,28.37838,25.67568,14.86486,2.7027,28.37838,56.75676,82.43243,97.2973,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Government and politics,Total Government and Politics,7,6,9,16,1,0,0,39,13,22,38,39,39,17.94872,15.38462,23.07692,41.02564,2.5641,0,33.33333,56.41026,97.4359,100,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,General studies,General Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Citizenship studies,Total Citizenship studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Portuguese,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Arts,Communication Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Physical Education,Dance,8,13,15,18,4,1,0,59,21,36,54,58,59,13.55932,22.0339,25.42373,30.50847,6.77966,1.69492,35.59322,61.01695,91.52542,98.30508,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Maths,Total Maths,47,66,56,45,39,15,1,269,113,169,214,253,268,17.47212,24.53532,20.81784,16.72862,14.49814,5.57621,42.00743,62.82528,79.5539,94.05204,99.62825
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,English,Total English,8,31,78,115,76,10,4,322,39,117,232,308,318,2.48447,9.62733,24.2236,35.71429,23.60248,3.10559,12.1118,36.3354,72.04969,95.65217,98.75776
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Geography,Geography (World Development),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Science - other,Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Physical Education,Total Physical Education,11,21,33,27,13,2,1,108,32,65,92,105,107,10.18519,19.44444,30.55556,25,12.03704,1.85185,29.62963,60.18519,85.18519,97.22222,99.07407
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Music,Total Music,0,2,3,7,8,6,1,27,2,5,12,20,26,0,7.40741,11.11111,25.92593,29.62963,22.22222,7.40741,18.51852,44.44444,74.07407,96.2963
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,English,English language & literature,1,3,25,32,15,0,1,77,4,29,61,76,76,1.2987,3.8961,32.46753,41.55844,19.48052,0,5.19481,37.66234,79.22078,98.7013,98.7013
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Psychology,Total Psychology,4,35,82,79,42,9,5,256,39,121,200,242,251,1.5625,13.67188,32.03125,30.85938,16.40625,3.51563,15.23438,47.26563,78.125,94.53125,98.04688
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Irish,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,English,English language,0,8,17,33,22,2,1,83,8,25,58,80,82,0,9.63855,20.48193,39.75904,26.50602,2.40964,9.63855,30.12048,69.87952,96.38554,98.79518
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,History,Total History,3,18,36,52,37,23,3,172,21,57,109,146,169,1.74419,10.46512,20.93023,30.23256,21.51163,13.37209,12.2093,33.13953,63.37209,84.88372,98.25581
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,All facilitating subjects,Total facilitating subjects,103,241,293,312,241,104,14,1308,344,637,949,1190,1294,7.87462,18.42508,22.40061,23.85321,18.42508,7.95107,26.29969,48.70031,72.55352,90.97859,98.92966
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,ICT,Total ICT,0,3,19,27,25,10,0,84,3,22,49,74,84,0,3.57143,22.61905,32.14286,29.7619,11.90476,3.57143,26.19048,58.33333,88.09524,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Welsh (Second Language),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Total Other Modern Languages,0,1,2,0,1,0,0,4,1,3,3,4,4,0,25,50,0,25,0,25,75,75,100,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Science - other,Total Other Sciences,0,5,7,9,0,0,0,21,5,12,21,21,21,0,23.80952,33.33333,42.85714,0,0,23.80952,57.14286,100,100,100
2017/18,A level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Punjabi,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
