date,Qualification,geography_name,geography_code,school_type_group,Institution,subject_area,Subject,Number at grade A*.,Number at grade A.,Number at grade B.,Number at grade C.,Number at grade D.,Number at grade E.,Number at grade U.,Exam entries,astar_a_grade_achieved,astar_b_grade_achieved,astar_c_grade_achieved,astar_d_grade_achieved,astar_e_grade_achieved,Percent achieving grade A*,perc_a_grade_achieved,perc_b_grade_achieved,perc_c_grade_achieved,perc_d_grade_achieved,perc_e_grade_achieved,Percent achieving grade A* - A,Percent achieving grade A* - B,Percent achieving grade A* - C,Percent achieving grade A* - D,Percent achieving grade A* - E
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Classical studies,Latin,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Bengali,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Geography,Total Geography,41,58,67,54,31,15,4,270,99,166,220,251,266,15.18519,21.48148,24.81481,20,11.48148,5.55556,36.66667,61.48148,81.48148,92.96296,98.51852
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,History,Total History,55,101,123,80,37,9,2,407,156,279,359,396,405,13.51351,24.81572,30.22113,19.65602,9.09091,2.2113,38.32924,68.55037,88.20639,97.2973,99.5086
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Accounting and Finance,Total Accounting and finance,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Business Studies,Total Business Studies,36,70,108,96,33,20,0,363,106,214,310,343,363,9.91736,19.28375,29.75207,26.44628,9.09091,5.50964,29.2011,58.95317,85.39945,94.49036,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages,Spanish,15,13,10,6,2,3,0,49,28,38,44,46,49,30.61224,26.53061,20.40816,12.2449,4.08163,6.12245,57.14286,77.55102,89.79592,93.87755,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Economics,Total Economics,33,61,51,46,17,7,2,217,94,145,191,208,215,15.20737,28.1106,23.5023,21.19816,7.8341,3.22581,43.31797,66.82028,88.01843,95.85253,99.07834
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Music,Music Technology,1,1,3,2,4,3,0,14,2,5,7,11,14,7.14286,7.14286,21.42857,14.28571,28.57143,21.42857,14.28571,35.71429,50,78.57143,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Chinese,2,1,0,0,0,0,0,3,3,3,3,3,3,66.66667,33.33333,0,0,0,0,100,100,100,100,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Classical studies,Ancient History,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Persian,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Art & Design,Photography,13,24,30,30,9,0,1,108,37,67,97,106,106,12.03704,22.22222,27.77778,27.77778,8.33333,0,34.25926,62.03704,89.81481,98.14815,98.14815
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Home Economics,Home Economics (Food),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Portuguese,1,0,0,0,0,0,0,1,1,1,1,1,1,100,0,0,0,0,0,100,100,100,100,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Modern Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Anthropology,Total Anthropology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Logic/Philosophy,Total Logic/ Philosophy,0,4,4,2,5,1,0,16,4,8,10,15,16,0,25,25,12.5,31.25,6.25,25,50,62.5,93.75,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Science - other,Geology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Sociology,Total Sociology,45,68,79,78,43,9,3,325,113,192,270,313,322,13.84615,20.92308,24.30769,24,13.23077,2.76923,34.76923,59.07692,83.07692,96.30769,99.07692
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Law,Total Law,28,43,62,33,22,10,2,201,71,133,166,188,198,13.93035,21.39303,30.84577,16.41791,10.94527,4.97512,35.32338,66.16915,82.58706,93.53234,98.50746
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Psychology,Total Psychology,80,159,164,142,71,31,4,652,239,403,545,616,647,12.26994,24.3865,25.15337,21.77914,10.88957,4.7546,36.65644,61.80982,83.58896,94.47853,99.23313
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Polish,3,1,0,0,0,0,0,4,4,4,4,4,4,75,25,0,0,0,0,100,100,100,100,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Computer Science,Total Computer Science,17,26,30,30,13,3,0,121,43,73,103,116,119,14.04959,21.4876,24.79339,24.79339,10.7438,2.47934,35.53719,60.33058,85.12397,95.86777,98.34711
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages,German,5,4,7,1,3,1,0,21,9,16,17,20,21,23.80952,19.04762,33.33333,4.7619,14.28571,4.7619,42.85714,76.19048,80.95238,95.2381,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,ICT,Total ICT,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Classical studies,Total Classical studies,2,3,5,4,0,0,0,14,5,10,14,14,14,14.28571,21.42857,35.71429,28.57143,0,0,35.71429,71.42857,100,100,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Design and technology,D&T Food Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Maths,Maths,192,200,128,100,74,33,6,735,392,520,620,694,727,26.12245,27.21088,17.41497,13.60544,10.06803,4.4898,53.33333,70.7483,84.35374,94.42177,98.91156
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Maths,Total Maths,192,200,128,100,74,33,6,735,392,520,620,694,727,26.12245,27.21088,17.41497,13.60544,10.06803,4.4898,53.33333,70.7483,84.35374,94.42177,98.91156
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Classical studies,Other Classical Languages,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Art & Design,Art and design,4,9,10,11,0,0,0,34,13,23,34,34,34,11.76471,26.47059,29.41176,32.35294,0,0,38.23529,67.64706,100,100,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Science - other,Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Geography,Geography,41,58,67,54,31,15,4,270,99,166,220,251,266,15.18519,21.48148,24.81481,20,11.48148,5.55556,36.66667,61.48148,81.48148,92.96296,98.51852
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Design and technology,D&T Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,English,English literature,60,69,96,73,28,5,1,332,129,225,298,326,331,18.07229,20.78313,28.91566,21.98795,8.43373,1.50602,38.85542,67.77108,89.75904,98.19277,99.6988
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Music,Total Music,6,13,11,7,7,3,1,48,19,30,37,44,47,12.5,27.08333,22.91667,14.58333,14.58333,6.25,39.58333,62.5,77.08333,91.66667,97.91667
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages,Total Modern languages including Other,37,31,30,14,7,4,0,124,68,98,112,119,123,29.83871,25,24.19355,11.29032,5.64516,3.22581,54.83871,79.03226,90.32258,95.96774,99.19355
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Music,Music,5,12,8,5,3,0,1,34,17,25,30,33,33,14.70588,35.29412,23.52941,14.70588,8.82353,0,50,73.52941,88.23529,97.05882,97.05882
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,English,English language & literature,2,3,9,13,3,0,0,30,5,14,27,30,30,6.66667,10,30,43.33333,10,0,16.66667,46.66667,90,100,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Science -Biology,Total Biology,81,120,130,119,59,32,5,547,201,331,450,509,541,14.80804,21.93784,23.766,21.75503,10.78611,5.85009,36.74589,60.51188,82.26691,93.05302,98.90311
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Classical studies,Classical Civilisation,2,3,5,4,0,0,0,14,5,10,14,14,14,14.28571,21.42857,35.71429,28.57143,0,0,35.71429,71.42857,100,100,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Design and technology,D&T Textiles Technology,2,5,3,5,1,0,0,16,7,10,15,16,16,12.5,31.25,18.75,31.25,6.25,0,43.75,62.5,93.75,100,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,English,Total English,85,136,205,185,67,12,2,692,221,426,611,678,690,12.28324,19.65318,29.62428,26.7341,9.68208,1.7341,31.93642,61.56069,88.2948,97.97688,99.71098
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Arts,Drama & Theatre Studies,4,33,15,14,7,1,1,75,37,52,66,73,74,5.33333,44,20,18.66667,9.33333,1.33333,49.33333,69.33333,88,97.33333,98.66667
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Design and technology,D&T Systems & Control,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Art & Design,Fine Art,16,27,30,31,3,1,0,108,43,73,104,107,108,14.81481,25,27.77778,28.7037,2.77778,0.92593,39.81481,67.59259,96.2963,99.07407,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Science -Physics,Total Physics,64,63,81,58,35,18,1,320,127,208,266,301,319,20,19.6875,25.3125,18.125,10.9375,5.625,39.6875,65,83.125,94.0625,99.6875
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Design and technology,Design & Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Russian,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Maths - Further,Total Further Mathematics,54,27,20,6,9,5,1,122,81,101,107,116,121,44.2623,22.13115,16.39344,4.91803,7.37705,4.09836,66.39344,82.78689,87.70492,95.08197,99.18033
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,General studies,Total General studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Turkish,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Art & Design,3d Studies,1,2,2,5,3,0,1,14,3,5,10,13,13,7.14286,14.28571,14.28571,35.71429,21.42857,0,21.42857,35.71429,71.42857,92.85714,92.85714
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Punjabi,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Science - other,Total Other Sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,All subjects,Total subjects,1041,1531,1661,1367,660,257,42,6570,2572,4233,5600,6260,6517,15.84475,23.30289,25.28158,20.8067,10.04566,3.91172,39.14764,64.42922,85.23592,95.28158,99.1933
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Art & Design,Total Art & Design,39,68,80,88,17,2,3,299,107,187,275,292,294,13.04348,22.74247,26.75585,29.43144,5.68562,0.6689,35.78595,62.54181,91.97324,97.65886,98.32776
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Home Economics,Total Home Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Gujarati,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Classical studies,Classical Greek,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Design and technology,Total D&T,12,17,27,19,17,5,0,97,29,56,75,92,97,12.37113,17.52577,27.83505,19.58763,17.52577,5.15464,29.89691,57.73196,77.31959,94.84536,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Physical Education,Physical Education/Sports Studies,16,22,23,16,12,1,0,90,38,61,77,89,90,17.77778,24.44444,25.55556,17.77778,13.33333,1.11111,42.22222,67.77778,85.55556,98.88889,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Art & Design,History of Art,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,English,English language,23,64,100,99,36,7,1,330,87,187,286,322,329,6.9697,19.39394,30.30303,30,10.90909,2.12121,26.36364,56.66667,86.66667,97.57576,99.69697
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Total Other Modern Languages,6,3,1,0,0,0,0,11,9,10,10,10,10,54.54545,27.27273,9.09091,0,0,0,81.81818,90.90909,90.90909,90.90909,90.90909
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Arts,Communication Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,All facilitating subjects,Total facilitating subjects,643,790,765,572,319,144,23,3261,1433,2198,2770,3089,3233,19.71788,24.2257,23.45906,17.54063,9.78228,4.41582,43.94358,67.40264,84.94327,94.72554,99.14137
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Arts,Film Studies,6,2,6,10,3,2,0,29,8,14,24,27,29,20.68966,6.89655,20.68966,34.48276,10.34483,6.89655,27.58621,48.27586,82.75862,93.10345,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Maths,Mathematics (Pure),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Art & Design,Graphics,3,3,6,6,1,0,1,21,6,12,18,19,19,14.28571,14.28571,28.57143,28.57143,4.7619,0,28.57143,57.14286,85.71429,90.47619,90.47619
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Science - other,Environmental Science,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Art & Design,Critical Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Urdu,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Arabic,0,1,1,0,0,0,0,3,1,2,2,2,2,0,33.33333,33.33333,0,0,0,33.33333,66.66667,66.66667,66.66667,66.66667
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Archaeology,Total Archaeology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Maths,Mathematics (Statistics),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages,French,11,11,12,7,2,0,0,43,22,34,41,43,43,25.5814,25.5814,27.90698,16.27907,4.65116,0,51.16279,79.06977,95.34884,100,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Arts,Media/Film/Tv Studies,20,24,40,40,20,4,0,148,44,84,124,144,148,13.51351,16.21622,27.02703,27.02703,13.51351,2.7027,29.72973,56.75676,83.78378,97.2973,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Arts,Total Arts,30,59,61,64,30,7,1,252,89,150,214,244,251,11.90476,23.4127,24.20635,25.39683,11.90476,2.77778,35.31746,59.52381,84.92063,96.8254,99.60317
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Arts,Creative Writing,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Physical Education,Total Physical Education,16,22,23,16,12,1,0,90,38,61,77,89,90,17.77778,24.44444,25.55556,17.77778,13.33333,1.11111,42.22222,67.77778,85.55556,98.88889,100
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Religious Studies,Total Religious Studies,16,35,52,34,9,3,1,150,51,103,137,146,149,10.66667,23.33333,34.66667,22.66667,6,2,34,68.66667,91.33333,97.33333,99.33333
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,All STEM subjects,Total STEM subjects,467,557,479,381,229,114,16,2249,1024,1503,1884,2113,2227,20.76478,24.76656,21.29835,16.94086,10.1823,5.06892,45.53135,66.8297,83.77056,93.95287,99.02179
2020/21,A level,Leeds,E08000035,State-funded institutions,All state-funded schools,Physical Education,Dance,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,General studies,General Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Maths,Use of mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Irish,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Government and politics,Total Government and Politics,2,1,2,1,0,0,0,6,3,5,6,6,6,33.33333,16.66667,33.33333,16.66667,0,0,50,83.33333,100,100,100
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Citizenship studies,Total Citizenship studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Science -Chemistry,Total Chemistry,10,45,37,30,20,17,4,163,55,92,122,142,159,6.13497,27.60736,22.69939,18.40491,12.26994,10.42945,33.74233,56.44172,74.84663,87.11656,97.54601
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Art & Design,Textiles,0,4,2,5,1,0,0,12,4,6,11,12,12,0,33.33333,16.66667,41.66667,8.33333,0,33.33333,50,91.66667,100,100
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Modern Greek,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Design and technology,D&T Product Design,3,5,5,7,5,2,0,27,8,13,20,25,27,11.11111,18.51852,18.51852,25.92593,18.51852,7.40741,29.62963,48.14815,74.07407,92.59259,100
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Classical studies,Latin,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Bengali,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Geography,Total Geography,3,8,10,13,5,1,0,40,11,21,34,39,40,7.5,20,25,32.5,12.5,2.5,27.5,52.5,85,97.5,100
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,History,Total History,9,20,21,17,10,2,0,79,29,50,67,77,79,11.39241,25.31646,26.58228,21.51899,12.65823,2.53165,36.70886,63.29114,84.81013,97.46835,100
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Accounting and Finance,Total Accounting and finance,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Business Studies,Total Business Studies,7,13,22,15,8,2,0,67,20,42,57,65,67,10.44776,19.40299,32.83582,22.38806,11.9403,2.98507,29.85075,62.68657,85.07463,97.01493,100
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages,Spanish,3,1,4,1,0,0,0,9,4,8,9,9,9,33.33333,11.11111,44.44444,11.11111,0,0,44.44444,88.88889,100,100,100
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Economics,Total Economics,3,13,17,17,12,3,1,66,16,33,50,62,65,4.54545,19.69697,25.75758,25.75758,18.18182,4.54545,24.24242,50,75.75758,93.93939,98.48485
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Music,Music Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Classical studies,Ancient History,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Persian,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Art & Design,Photography,1,3,12,14,5,0,0,35,4,16,30,35,35,2.85714,8.57143,34.28571,40,14.28571,0,11.42857,45.71429,85.71429,100,100
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Home Economics,Home Economics (Food),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Portuguese,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Modern Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Anthropology,Total Anthropology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Logic/Philosophy,Total Logic/ Philosophy,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Science - other,Geology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Sociology,Total Sociology,5,14,21,26,4,2,0,72,19,40,66,70,72,6.94444,19.44444,29.16667,36.11111,5.55556,2.77778,26.38889,55.55556,91.66667,97.22222,100
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Law,Total Law,0,5,7,10,10,3,0,35,5,12,22,32,35,0,14.28571,20,28.57143,28.57143,8.57143,14.28571,34.28571,62.85714,91.42857,100
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Psychology,Total Psychology,17,33,47,54,21,6,3,181,50,97,151,172,178,9.39227,18.23204,25.96685,29.83425,11.60221,3.31492,27.62431,53.59116,83.42541,95.02762,98.34254
2020/21,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Polish,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
