geography_code,geography_code,skill,geography_name,count,duration
E08000035,E08000035,Java (Programming Language),Leeds,662,30.2916666666667
E08000035,E08000035,Linux,Leeds,606,31.4791666666667
E08000035,E08000035,React.js,Leeds,602,33.8048780487805
E08000035,E08000035,Microsoft Word,Leeds,567,32.4403669724771
E08000035,E08000035,PHP (Scripting Language),Leeds,494,32.265306122449
E08000035,E08000035,Operating Systems,Leeds,486,34.5441176470588
E08000035,E08000035,.NET Framework,Leeds,477,31.8823529411765
E08000035,E08000035,Node.js,Leeds,464,31.4
E08000035,E08000035,Docker (Software),Leeds,453,32.2333333333333
E08000035,E08000035,Information Technology Infrastructure Library,Leeds,432,32.4081632653061
E08000035,E08000035,Angular (Web Framework),Leeds,431,30.9677419354839
E08000035,E08000035,Microsoft Teams,Leeds,399,34.5882352941176
E08000035,E08000035,Microsoft SharePoint,Leeds,398,31.575
E08000035,E08000035,JIRA,Leeds,381,30.5833333333333
E08000035,E08000035,Kubernetes,Leeds,378,33.1304347826087
E08000035,E08000035,RESTful API,Leeds,352,32.3333333333333
E08000035,E08000035,Reliability Availability Maintainability And Safety Software,Leeds,318,34.4615384615385
E08000035,E08000035,Adobe Photoshop,Leeds,310,31.8333333333333
E08000035,E08000035,Microsoft 365,Leeds,307,31.6666666666667
E08000035,E08000035,Microsoft SQL Servers,Leeds,305,36.7142857142857
E08000035,E08000035,Autodesk Revit,Leeds,295,29.7741935483871
E08000035,E08000035,Tableau (Business Intelligence Software),Leeds,275,29.8
E08000035,E08000035,Ansible,Leeds,262,36.1875
E08000035,E08000035,Primavera (Software),Leeds,224,30.75
E08000035,E08000035,ASP.NET,Leeds,219,30.4444444444444
E08000035,E08000035,Adobe Illustrator,Leeds,212,32.2444444444444
E08000035,E08000035,Cloud Services,Leeds,209,33.34375
E08000035,E08000035,Laravel,Leeds,207,35.1666666666667
E08000035,E08000035,Dynamic Host Configuration Protocol (DHCP),Leeds,206,43.75
E08000035,E08000035,JQuery,Leeds,205,34.0
E08000035,E08000035,Azure Active Directory,Leeds,204,41.59375
E08000035,E08000035,Transact-SQL,Leeds,199,40.2631578947368
E08000035,E08000035,Go (Programming Language),Leeds,198,35.0
E08000035,E08000035,React Native,Leeds,193,32.25
E08000035,E08000035,C++ (Programming Language),Leeds,188,35.1538461538462
E08000035,E08000035,Hyper-V,Leeds,187,42.6969696969697
E08000035,E08000035,WordPress,Leeds,186,34.4166666666667
E08000035,E08000035,Management Information Systems,Leeds,185,37.4137931034483
E08000035,E08000035,Adobe InDesign,Leeds,183,30.5277777777778
E08000035,E08000035,SQL Server Integration Services (SSIS),Leeds,180,39.5
E08000035,E08000035,C (Programming Language),Leeds,179,34.6
E08000035,E08000035,Building Management Systems,Leeds,172,33.8636363636364
E08000035,E08000035,Xero (Accounting Software),Leeds,169,29.4
E08000035,E08000035,Zoom (Video Conferencing Tool),Leeds,164,31.5945945945946
E08000035,E08000035,SolidWorks (CAD),Leeds,163,33.0625
E08000035,E08000035,Chef (Configuration Management Tool),Leeds,162,34.875
E08000035,E08000035,HTML5,Leeds,160,32.6451612903226
E08000035,E08000035,Microsoft Windows,Leeds,158,34.1818181818182
E08000035,E08000035,SQL Server Reporting Services,Leeds,158,39.875
E08000035,E08000035,Design Software,Leeds,156,30.2692307692308
E08000035,E08000035,Web Applications,Leeds,156,35.6190476190476
E08000035,E08000035,Gitlab,Leeds,154,33.3571428571429
E08000035,E08000035,Microsoft Access,Leeds,147,37.7592592592593
E08000035,E08000035,Extensible Markup Language (XML),Leeds,140,31.6818181818182
E08000035,E08000035,Accounting Software,Leeds,138,35.2051282051282
E08000035,E08000035,R (Programming Language),Leeds,135,35.36
E08000035,E08000035,Adobe Creative Suite,Leeds,134,30.7575757575758
E08000035,E08000035,SASS,Leeds,130,34.3684210526316
E08000035,E08000035,Microsoft Project,Leeds,130,40.3928571428571
E08000035,E08000035,Microsoft Windows 7,Leeds,122,30.2727272727273
E08000035,E08000035,Payroll Systems,Leeds,121,38.2820512820513
E08000035,E08000035,JavaScript Frameworks,Leeds,117,37.1176470588235
E08000035,E08000035,Project Management Software,Leeds,117,36.6315789473684
E08000035,E08000035,Ruby (Programming Language),Leeds,116,35.3076923076923
E08000035,E08000035,Geographic Information Systems,Leeds,114,31.4545454545455
E08000035,E08000035,Team Foundation Server,Leeds,113,34.5714285714286
E08000035,E08000035,Microsoft Visual Studio,Leeds,113,34.0909090909091
E08000035,E08000035,Software Systems,Leeds,110,33.1538461538462
E08000035,E08000035,Microsoft Exchange Servers,Leeds,110,34.7777777777778
E08000035,E08000035,Warehouse Management Systems,Leeds,108,35.1
E08000035,E08000035,AWS CloudFormation,Leeds,105,30.0833333333333
E08000035,E08000035,Sage Accounting Software,Leeds,102,32.4444444444444
E08000035,E08000035,Database Systems,Leeds,97,40.8636363636364
E08000035,E08000035,Microsoft Visio,Leeds,96,33.9444444444444
E08000035,E08000035,IOS Applications,Leeds,95,32.25
E08000035,E08000035,Human Resources Information System (HRIS),Leeds,92,36.8888888888889
E08000035,E08000035,Figma (Design Software),Leeds,91,37.8
E08000035,E08000035,Django (Web Framework),Leeds,90,31.4444444444444
E08000035,E08000035,Kotlin,Leeds,90,31.8181818181818
E08000035,E08000035,Sage 50 (Accounting Software),Leeds,90,32.5357142857143
E08000035,E08000035,Teamcity,Leeds,89,45.3636363636364
E08000035,E08000035,Microsoft Power Platform,Leeds,89,37.3333333333333
E08000035,E08000035,Technical Data Management Systems,Leeds,89,33.6666666666667
E08000035,E08000035,Google Workspace,Leeds,88,31.2631578947368
E08000035,E08000035,Swift (Programming Language),Leeds,86,34.4
E08000035,E08000035,Stored Procedure,Leeds,84,31.0
E08000035,E08000035,Amazon DynamoDB,Leeds,83,35.0666666666667
E08000035,E08000035,Cisco Meraki,Leeds,81,49.1904761904762
E08000035,E08000035,Webpack,Leeds,75,31.8666666666667
E08000035,E08000035,Bitbucket,Leeds,74,38.8571428571429
E08000035,E08000035,Octopus Deploy,Leeds,74,38.2727272727273
E08000035,E08000035,Collaborative Software,Leeds,73,30.0
E08000035,E08000035,QuickBooks (Accounting Software),Leeds,73,33.7777777777778
E08000035,E08000035,Tekla (BIM Software),Leeds,72,32.4444444444444
E08000035,E08000035,Visual Basic For Applications,Leeds,71,37.7647058823529
E08000035,E08000035,Gulp.js,Leeds,70,32.9090909090909
E08000035,E08000035,Microsoft Servers,Leeds,70,34.1428571428571
E08000035,E08000035,Enterprise Application Software,Leeds,69,36.35
E08000035,E08000035,Google Cloud Platform (GCP),Leeds,67,29.5
E08000035,E08000035,Entity Framework,Leeds,64,35.2857142857143
E08000035,E08000035,Togaf,Leeds,63,41.1538461538462
E08000035,E08000035,SQL Server Analysis Services,Leeds,63,33.4
E08000035,E08000035,Symfony,Leeds,61,44.0
E08000035,E08000035,Windows Desktop,Leeds,61,30.2142857142857
E08000035,E08000035,React Redux,Leeds,59,34.3
E08000035,E08000035,Visual Basic (Programming Language),Leeds,59,33.7777777777778
E08000035,E08000035,Slack (Software),Leeds,58,32.8235294117647
E08000035,E08000035,Microsoft Software,Leeds,58,34.952380952381
E08000035,E08000035,Amazon S3,Leeds,57,33.2222222222222
E08000035,E08000035,Amazon Redshift,Leeds,57,30.5714285714286
E08000035,E08000035,HubSpot CRM,Leeds,57,33.6190476190476
E08000035,E08000035,Apache Subversion,Leeds,56,34.7692307692308
E08000035,E08000035,Content Management Systems,Leeds,52,34.6470588235294
E08000035,E08000035,Visual Basic .NET (Programming Language),Leeds,52,36.625
E08000035,E08000035,ASP.NET MVC Framework,Leeds,51,37.0
E08000035,E08000035,Microsoft Power Automate/Flow,Leeds,51,32.4285714285714
E08000035,E08000035,Splunk,Leeds,50,40.0
E08000035,E08000035,Navisworks (BIM Software),Leeds,49,36.5454545454545
E08000036,E08000036,Microsoft Excel,Wakefield,470,32.865671641791
E08000036,E08000036,Microsoft Office,Wakefield,419,35.2950819672131
E08000036,E08000036,Microsoft Outlook,Wakefield,279,32.8181818181818
E08000036,E08000036,Microsoft PowerPoint,Wakefield,168,30.6129032258064
E08000036,E08000036,SAP Applications,Wakefield,122,30.6
E08000036,E08000036,Microsoft Word,Wakefield,92,30.0
E08000036,E08000036,Management Information Systems,Wakefield,78,26.2222222222222
E08000036,E08000036,AutoCAD,Wakefield,66,47.5
E08000036,E08000036,Microsoft Teams,Wakefield,63,31.4090909090909
E08000036,E08000036,Microsoft Office 365,Wakefield,55,30.8888888888889
E08000036,E08000036,JavaScript (Programming Language),Wakefield,53,35.2857142857143
E08000036,E08000036,Adobe Photoshop,Wakefield,51,28.12
E08000036,E08000036,Xero (Accounting Software),Wakefield,51,27.4545454545455
E08000036,E08000036,Sage 50 (Accounting Software),Wakefield,48,32.9166666666667
E08000036,E08000036,SQL (Programming Language),Wakefield,44,38.9
E08000036,E08000036,Sage Accounting Software,Wakefield,43,32.4285714285714
E08000036,E08000036,Apple IOS,Wakefield,42,17.8333333333333
E08000036,E08000036,Microsoft SharePoint,Wakefield,42,33.9
E08000036,E08000036,HyperText Markup Language (HTML),Wakefield,36,33.4
E08000036,E08000036,IOS Applications,Wakefield,35,19.6666666666667
E08000036,E08000036,Cascading Style Sheets (CSS),Wakefield,35,27.1666666666667
E08000036,E08000036,Accounting Software,Wakefield,34,42.5
E08000036,E08000036,Payroll Systems,Wakefield,32,37.0
E08000036,E08000036,WordPress,Wakefield,32,26.8
E08000036,E08000036,Windows Servers,Wakefield,30,28.375
E08000036,E08000036,Operating Systems,Wakefield,30,36.8
E08000036,E08000036,Active Directory,Wakefield,29,23.5
E08000036,E08000036,PHP (Scripting Language),Wakefield,28,30.6
E08000036,E08000036,Software Systems,Wakefield,25,48.4
E08000036,E08000036,Adobe Illustrator,Wakefield,25,31.5
E08000036,E08000036,Adobe After Effects,Wakefield,19,42.6666666666667
E08000036,E08000036,Reliability Availability Maintainability And Safety Software,Wakefield,17,36.1111111111111
E08000036,E08000036,Adobe Creative Suite,Wakefield,16,29.6666666666667
E08000036,E08000036,Adobe InDesign,Wakefield,15,29.4117647058824
E08000036,E08000036,Command-Line Interface,Wakefield,7,30.3333333333333
