geography_code,geography_code,skill,geography_name,count,duration
E08000034,E08000034,Microsoft Azure,Kirklees,81,34.5555555555556
E08000034,E08000034,Sales Management,Kirklees,80,37.4583333333333
E08000034,E08000034,Fabrication,Kirklees,78,41.0
E08000034,E08000034,AutoCAD,Kirklees,75,37.1
E08000034,E08000034,Cascading Style Sheets (CSS),Kirklees,75,34.64
E08000034,E08000034,Account Management,Kirklees,74,38.5384615384615
E08000034,E08000034,Technical Support,Kirklees,73,37.1428571428571
E08000034,E08000034,Project Management,Kirklees,73,35.1578947368421
E08000034,E08000034,Construction,Kirklees,71,33.9583333333333
E08000034,E08000034,Google Analytics,Kirklees,70,34.3
E08000034,E08000034,Search Engine Optimization,Kirklees,70,37.304347826087
E08000034,E08000034,Linux,Kirklees,62,34.4
E08000034,E08000034,Electrical Engineering,Kirklees,61,38.3333333333333
E08000034,E08000034,Upselling,Kirklees,58,43.0
E08000034,E08000034,Technical Training,Kirklees,57,41.25
E08000034,E08000034,Surveying,Kirklees,56,34.3571428571429
E08000034,E08000034,VAT Returns,Kirklees,53,33.5714285714286
E08000034,E08000034,Lean Manufacturing,Kirklees,53,37.3636363636364
E08000034,E08000034,Information Privacy,Kirklees,53,36.6666666666667
E08000034,E08000034,Marketing Strategies,Kirklees,52,33.9047619047619
E08000034,E08000034,Engineering Design Process,Kirklees,51,36.7
E08000034,E08000034,Food Safety And Sanitation,Kirklees,51,37.5
E08000034,E08000034,Civil Engineering,Kirklees,51,41.5
E08000034,E08000034,E-Commerce,Kirklees,50,41.3846153846154
E08000034,E08000034,Engineering Drawings,Kirklees,49,40.5833333333333
E08000034,E08000034,Continuous Improvement Process,Kirklees,49,37.75
E08000034,E08000034,Surgery,Kirklees,48,34.3
E08000034,E08000034,Help Desk Support,Kirklees,48,43.8181818181818
E08000034,E08000034,Contract Management,Kirklees,47,40.8235294117647
E08000034,E08000034,Business Requirements,Kirklees,46,36.6666666666667
E08000034,E08000034,Pay Per Click,Kirklees,46,35.6666666666667
E08000034,E08000034,HVAC,Kirklees,45,39.9230769230769
E08000034,E08000034,Quotations,Kirklees,45,34.5714285714286
E08000034,E08000034,Vehicle Maintenance,Kirklees,45,37.875
E08000034,E08000034,Operating Systems,Kirklees,45,39.0
E08000034,E08000034,React.js,Kirklees,43,42.2857142857143
E08000034,E08000034,Change Management,Kirklees,43,33.6428571428571
E08000034,E08000034,Technical Drawing,Kirklees,42,33.625
E08000034,E08000034,Environment Health And Safety,Kirklees,42,37.5294117647059
E08000034,E08000034,Scripting,Kirklees,42,34.8333333333333
E08000034,E08000034,Quality Management,Kirklees,41,40.1111111111111
E08000034,E08000034,Distance Learning,Kirklees,40,40.8
E08000034,E08000034,Oil And Gas,Kirklees,40,35.6363636363636
E08000034,E08000034,Hydraulics,Kirklees,40,36.9166666666667
E08000034,E08000034,Production Engineering,Kirklees,40,40.2
E08000034,E08000034,Systems Engineering,Kirklees,39,34.4545454545455
E08000034,E08000034,Business Process,Kirklees,39,36.6923076923077
E08000034,E08000034,Hand Tools,Kirklees,39,39.5555555555556
E08000034,E08000034,User Experience,Kirklees,38,35.3888888888889
E08000034,E08000034,Competitor Analysis,Kirklees,38,42.0
E08000034,E08000034,Telemarketing,Kirklees,38,42.4
E08000034,E08000034,Software Engineering,Kirklees,37,37.8571428571429
E08000034,E08000034,Customer Data Management,Kirklees,37,34.0
E08000034,E08000034,Corrective And Preventive Action (CAPA),Kirklees,37,33.9166666666667
E08000034,E08000034,Microsoft Office 365,Kirklees,36,37.125
E08000034,E08000034,Financial Analysis,Kirklees,35,40.8333333333333
E08000034,E08000034,Power Tool Operation,Kirklees,35,33.7777777777778
E08000034,E08000034,Palletizing,Kirklees,35,34.625
E08000034,E08000034,Project Portfolio Management,Kirklees,34,42.0
E08000034,E08000034,Operations Support Systems,Kirklees,34,39.1666666666667
E08000034,E08000034,Stock Management,Kirklees,34,35.7272727272727
E08000034,E08000034,Quality Improvement,Kirklees,34,41.6666666666667
E08000034,E08000034,Production Line,Kirklees,34,33.4666666666667
E08000034,E08000034,Root Cause Analysis,Kirklees,34,40.6666666666667
E08000035,E08000035,Project Controls,Leeds,544,39.46875
E08000035,E08000035,Change Control,Leeds,539,39.9818181818182
E08000035,E08000035,Cloudflare,Leeds,445,60.0
E08000036,E08000036,Marketing,Wakefield,515,33.8630136986301
E08000036,E08000036,Warehousing,Wakefield,452,35.8709677419355
E08000036,E08000036,Nursing,Wakefield,427,31.88
E08000036,E08000036,Invoicing,Wakefield,417,34.625
E08000036,E08000036,Key Performance Indicators (KPIs),Wakefield,352,34.8235294117647
E08000036,E08000036,Auditing,Wakefield,347,37.7647058823529
E08000036,E08000036,Customer Relationship Management,Wakefield,311,32.08
E08000036,E08000036,Mental Health,Wakefield,281,43.1
E08000036,E08000036,Risk Analysis,Wakefield,275,36.9545454545455
E08000036,E08000036,Purchasing,Wakefield,271,33.96
E08000036,E08000036,Administrative Support,Wakefield,255,33.0769230769231
E08000036,E08000036,Numeracy,Wakefield,236,32.8857142857143
E08000036,E08000036,Machinery,Wakefield,225,36.4
E08000036,E08000036,Medication Administration,Wakefield,207,39.3333333333333
E08000036,E08000036,Supply Chain,Wakefield,205,33.0833333333333
E08000036,E08000036,Data Entry,Wakefield,196,31.5416666666667
E08000036,E08000036,Housekeeping,Wakefield,188,35.8928571428571
E08000036,E08000036,Procurement,Wakefield,178,36.6086956521739
E08000036,E08000036,Service Quality,Wakefield,177,43.8125
E08000036,E08000036,Credit Control,Wakefield,162,36.4333333333333
E08000036,E08000036,Selling Techniques,Wakefield,153,33.1176470588235
E08000036,E08000036,Stock Control,Wakefield,150,35.2142857142857
E08000036,E08000036,Personal Care,Wakefield,145,35.5925925925926
E08000036,E08000036,Operations Management,Wakefield,143,40.03125
E08000036,E08000036,Accounts Payable,Wakefield,141,44.4
E08000036,E08000036,Account Management,Wakefield,135,42.6923076923077
E08000036,E08000036,Reconciliation,Wakefield,133,33.625
E08000036,E08000036,Sales Management,Wakefield,126,43.75
E08000036,E08000036,Accounts Receivable,Wakefield,126,36.1176470588235
E08000036,E08000036,Forklift Truck,Wakefield,125,39.45
E08000036,E08000036,Presentation Skills,Wakefield,122,32.56
E08000036,E08000036,Product Knowledge,Wakefield,121,40.1538461538462
E08000036,E08000036,Mechanical Engineering,Wakefield,121,38.1666666666667
E08000036,E08000036,Business Planning,Wakefield,113,32.8076923076923
E08000036,E08000036,Financial Statements,Wakefield,112,34.5
E08000036,E08000036,Internal Controls,Wakefield,107,38.2
E08000036,E08000036,Business To Business,Wakefield,104,35.3636363636364
E08000036,E08000036,Consolidation,Wakefield,100,33.3333333333333
E08000036,E08000036,Financial Controls,Wakefield,100,43.75
E08000036,E08000036,Internal Auditing,Wakefield,99,33.0
E08000036,E08000036,Journals,Wakefield,96,33.1428571428571
E08000036,E08000036,Performance Management,Wakefield,96,42.9285714285714
E08000036,E08000036,Billing,Wakefield,91,38.6
E08000036,E08000036,Pivot Tables And Charts,Wakefield,87,32.7647058823529
E08000036,E08000036,Regulatory Compliance,Wakefield,86,32.8888888888889
E08000036,E08000036,Marketing Strategies,Wakefield,85,32.8888888888889
E08000036,E08000036,Search Engine Optimization,Wakefield,82,35.8181818181818
E08000036,E08000036,Standard Operating Procedure,Wakefield,82,37.3333333333333
E08000036,E08000036,Quotations,Wakefield,81,41.6428571428571
E08000036,E08000036,Sales Support,Wakefield,81,37.5
E08000036,E08000036,Vlookups,Wakefield,81,32.5625
E08000036,E08000036,Corrective And Preventive Action (CAPA),Wakefield,80,45.8333333333333
E08000036,E08000036,Electrical Wiring,Wakefield,79,36.0
E08000036,E08000036,Subcontracting,Wakefield,77,36.5
E08000036,E08000036,Electrical Engineering,Wakefield,76,34.5714285714286
E08000036,E08000036,Computer Science,Wakefield,75,33.7
E08000036,E08000036,Compliance Management,Wakefield,75,38.3333333333333
E08000036,E08000036,Construction,Wakefield,73,31.5454545454545
E08000036,E08000036,Engineering Drawings,Wakefield,73,38.8888888888889
E08000036,E08000036,Palletizing,Wakefield,72,35.8
E08000036,E08000036,Inbound Calls,Wakefield,72,38.625
E08000036,E08000036,Help Desk Support,Wakefield,71,35.2777777777778
E08000036,E08000036,Social Work,Wakefield,70,32.5909090909091
E08000036,E08000036,Roofing,Wakefield,68,35.2
E08000036,E08000036,AutoCAD,Wakefield,66,44.25
E08000036,E08000036,Facility Management,Wakefield,66,31.6
E08000036,E08000036,Production Planning,Wakefield,64,38.75
E08000036,E08000036,Lead Generation,Wakefield,64,35.5
E08000036,E08000036,Sales Process,Wakefield,64,43.6
E08000036,E08000036,Microsoft Teams,Wakefield,63,31.4090909090909
E08000036,E08000036,Infection Control,Wakefield,62,39.3333333333333
E08000036,E08000036,Upselling,Wakefield,61,32.8888888888889
E08000036,E08000036,Demonstration Skills,Wakefield,61,40.25
E08000036,E08000036,Outbound Calls,Wakefield,60,35.5
E08000036,E08000036,Google Analytics,Wakefield,59,35.4545454545455
E08000036,E08000036,Customer Support,Wakefield,59,38.8888888888889
E08000036,E08000036,Technical Support,Wakefield,58,35.4375
E08000036,E08000036,Food Safety And Sanitation,Wakefield,55,39.0714285714286
E08000036,E08000036,Order Processing,Wakefield,55,40.1
E08000036,E08000036,Cooking,Wakefield,55,34.0
E08000036,E08000036,Business Requirements,Wakefield,55,36.5714285714286
E08000036,E08000036,Cascading Style Sheets (CSS),Wakefield,54,35.8181818181818
E08000036,E08000036,Business Strategies,Wakefield,54,40.1666666666667
E08000036,E08000036,Cross-Selling,Wakefield,54,38.1818181818182
E08000036,E08000036,Home Health Care,Wakefield,54,34.7727272727273
E08000036,E08000036,Content Creation,Wakefield,53,33.4615384615385
