geography_code,geography_code,skill,geography_name,count,duration
E07000164,E07000164,Quality Assurance,Hambleton,60,38.25
E07000164,E07000164,Proactivity,Hambleton,60,36.625
E07000164,E07000164,Training And Development,Hambleton,56,37.1111111111111
E07000164,E07000164,Positivity,Hambleton,53,18.2857142857143
E07000164,E07000164,Administrative Functions,Hambleton,45,41.2222222222222
E07000164,E07000164,Filing,Hambleton,42,34.5714285714286
E07000164,E07000164,Loading And Unloading,Hambleton,40,29.2222222222222
E07000164,E07000164,Resilience,Hambleton,39,37.25
E07000164,E07000164,Teamwork,Hambleton,37,33.7272727272727
E07000164,E07000164,Microsoft Outlook,Hambleton,36,25.7142857142857
E07000164,E07000164,Microsoft PowerPoint,Hambleton,34,33.5
E07000164,E07000164,Writing,Hambleton,30,18.1428571428571
E07000164,E07000164,Analytical Skills,Hambleton,30,21.5714285714286
E07000164,E07000164,Interpersonal Communications,Hambleton,29,30.2857142857143
E07000164,E07000164,Forecasting,Hambleton,28,22.3333333333333
E07000164,E07000164,Honesty,Hambleton,23,33.0
E07000164,E07000164,Budgeting,Hambleton,18,16.0
E07000164,E07000164,Microsoft Word,Hambleton,17,18.0
E07000165,E07000165,Communications,Harrogate,6269,32.2307692307692
E07000165,E07000165,Customer Service,Harrogate,4263,36.3505154639175
E07000165,E07000165,Management,Harrogate,3443,33.0693069306931
E07000165,E07000165,Sales,Harrogate,3097,36.5909090909091
E07000165,E07000165,Detail Oriented,Harrogate,2194,37.1702127659574
E07000165,E07000165,Self-Motivation,Harrogate,1718,35.1917808219178
E07000165,E07000165,Mathematics,Harrogate,1619,34.2054794520548
E07000165,E07000165,Training And Development,Harrogate,1342,35.8333333333333
E07000165,E07000165,Enthusiasm,Harrogate,1301,34.4328358208955
E07000165,E07000165,Problem Solving,Harrogate,1153,33.2244897959184
E07000165,E07000165,Planning,Harrogate,1153,31.2741935483871
E07000165,E07000165,Writing,Harrogate,1112,34.2972972972973
E07000165,E07000165,Leadership,Harrogate,1080,32.25
E07000165,E07000165,Operations,Harrogate,1029,29.8409090909091
E07000165,E07000165,Interpersonal Communications,Harrogate,838,32.7446808510638
E07000165,E07000165,Mentorship,Harrogate,803,32.3529411764706
E07000165,E07000165,Presentations,Harrogate,723,33.25
E07000165,E07000165,English Language,Harrogate,698,36.4827586206897
E07000165,E07000165,Time Management,Harrogate,678,31.3191489361702
E07000165,E07000165,Innovation,Harrogate,647,34.3793103448276
E07000165,E07000165,Microsoft Excel,Harrogate,622,32.8627450980392
E07000165,E07000165,Microsoft Office,Harrogate,602,30.8108108108108
E07000165,E07000165,Willingness To Learn,Harrogate,562,30.9268292682927
E07000165,E07000165,Forecasting,Harrogate,544,34.047619047619
E07000165,E07000165,Computer Literacy,Harrogate,537,36.2
E07000165,E07000165,Strong Work Ethic,Harrogate,510,36.1304347826087
E07000165,E07000165,Professionalism,Harrogate,499,34.5714285714286
E07000165,E07000165,Microsoft Outlook,Harrogate,481,33.9615384615385
E07000165,E07000165,Research,Harrogate,446,31.40625
E07000165,E07000165,Energetic,Harrogate,403,30.3529411764706
E07000165,E07000165,Administrative Functions,Harrogate,401,33.59375
E07000165,E07000165,Prioritization,Harrogate,400,35.7222222222222
E07000165,E07000165,Verbal Communication Skills,Harrogate,390,34.8461538461538
E07000165,E07000165,Positivity,Harrogate,369,30.6785714285714
E07000165,E07000165,Decision Making,Harrogate,367,31.9411764705882
E07000165,E07000165,Consulting,Harrogate,361,32.0
E07000165,E07000165,Teamwork,Harrogate,358,33.75
E07000165,E07000165,Social Media,Harrogate,348,33.7083333333333
E07000165,E07000165,Multitasking,Harrogate,340,30.96
E07000165,E07000165,Teaching,Harrogate,338,38.0588235294118
E07000165,E07000165,Empathy,Harrogate,307,33.3333333333333
E07000165,E07000165,Compassion,Harrogate,304,39.8666666666667
E07000165,E07000165,Advising,Harrogate,302,36.0
E07000165,E07000165,Loading And Unloading,Harrogate,290,35.1538461538462
E07000165,E07000165,Honesty,Harrogate,290,33.7777777777778
E07000165,E07000165,Analytical Skills,Harrogate,288,31.6
E07000165,E07000165,Ability To Meet Deadlines,Harrogate,282,30.0952380952381
E07000165,E07000165,Accountability,Harrogate,268,38.1111111111111
E07000165,E07000165,Negotiation,Harrogate,267,30.4705882352941
E07000165,E07000165,Influencing Skills,Harrogate,262,36.5294117647059
E07000165,E07000165,Budgeting,Harrogate,262,30.7
E07000165,E07000165,Troubleshooting (Problem Solving),Harrogate,239,37.8125
E07000165,E07000165,People Management,Harrogate,222,33.9375
E07000165,E07000165,Packaging And Labeling,Harrogate,217,36.0
E07000165,E07000165,Literacy,Harrogate,208,36.0416666666667
E07000165,E07000165,Cleanliness,Harrogate,206,32.0666666666667
E07000165,E07000165,Microsoft PowerPoint,Harrogate,204,34.9583333333333
E07000165,E07000165,Calmness Under Pressure,Harrogate,198,35.25
E07000165,E07000165,German Language,Harrogate,198,38.3333333333333
E07000165,E07000165,Motivational Skills,Harrogate,195,43.0
E07000165,E07000165,Filing,Harrogate,194,34.5238095238095
E07000165,E07000165,Coordinating,Harrogate,187,32.5833333333333
E07000165,E07000165,Resilience,Harrogate,185,35.9
E07000165,E07000165,Governance,Harrogate,178,31.0
E07000165,E07000165,Creativity,Harrogate,172,34.0555555555556
E07000165,E07000165,Relationship Building,Harrogate,159,30.25
E07000165,E07000165,Scheduling,Harrogate,157,32.8823529411765
E07000165,E07000165,Record Keeping,Harrogate,150,33.0
E07000165,E07000165,Rapport Building,Harrogate,142,33.9090909090909
E07000165,E07000165,Information Technology,Harrogate,134,39.0
E07000165,E07000165,Written English,Harrogate,127,41.1666666666667
E07000165,E07000165,Composure,Harrogate,124,35.55
E07000165,E07000165,Relationship Management,Harrogate,118,30.5833333333333
E07000165,E07000165,Sorting,Harrogate,118,35.25
E07000165,E07000165,Quality Control,Harrogate,117,32.8333333333333
E07000165,E07000165,Spreadsheets,Harrogate,105,34.4545454545455
E07000165,E07000165,Microsoft Word,Harrogate,99,34.4666666666667
E07000165,E07000165,Business Administration,Harrogate,94,30.1538461538462
E07000165,E07000165,Report Writing,Harrogate,94,38.4545454545455
E07000165,E07000165,Listening Skills,Harrogate,86,34.2857142857143
E07000165,E07000165,Confident Communicator,Harrogate,76,31.25
E07000165,E07000165,Lifting Ability,Harrogate,76,32.5454545454545
E07000166,E07000166,Detail Oriented,Richmondshire,323,43.2142857142857
E07000166,E07000166,Communications,Richmondshire,261,35.08
E07000166,E07000166,Problem Solving,Richmondshire,143,31.8571428571429
E07000166,E07000166,Customer Service,Richmondshire,111,36.7222222222222
E07000166,E07000166,Sales,Richmondshire,103,34.5555555555556
E07000166,E07000166,Management,Richmondshire,92,36.7
E07000166,E07000166,Enthusiasm,Richmondshire,84,29.8461538461538
E07000166,E07000166,Mathematics,Richmondshire,76,42.125
E07000166,E07000166,Microsoft Office,Richmondshire,71,23.7142857142857
E07000166,E07000166,Self-Motivation,Richmondshire,61,37.75
E07000166,E07000166,Microsoft Excel,Richmondshire,56,39.6666666666667
E07000166,E07000166,Willingness To Learn,Richmondshire,51,35.1111111111111
E07000166,E07000166,Interpersonal Communications,Richmondshire,49,30.0
E07000166,E07000166,Administrative Functions,Richmondshire,48,50.5
E07000166,E07000166,Filing,Richmondshire,34,39.5714285714286
E07000166,E07000166,Time Management,Richmondshire,29,38.5
E07000166,E07000166,Multitasking,Richmondshire,17,41.6666666666667
E07000167,E07000167,Communications,Ryedale,893,35.0967741935484
E07000167,E07000167,Management,Ryedale,622,32.2857142857143
E07000167,E07000167,Self-Motivation,Ryedale,387,32.75
E07000167,E07000167,Detail Oriented,Ryedale,373,36.1176470588235
E07000167,E07000167,Customer Service,Ryedale,265,27.8636363636364
E07000167,E07000167,Problem Solving,Ryedale,263,36.6153846153846
E07000167,E07000167,Operations,Ryedale,256,34.2
E07000167,E07000167,Planning,Ryedale,184,37.7142857142857
E07000167,E07000167,Mathematics,Ryedale,178,36.3333333333333
E07000167,E07000167,Sales,Ryedale,173,32.6666666666667
E07000167,E07000167,Microsoft Excel,Ryedale,157,33.75
E07000167,E07000167,Teamwork,Ryedale,145,36.5
E07000167,E07000167,Computer Literacy,Ryedale,126,35.0
E07000167,E07000167,Enthusiasm,Ryedale,117,29.6111111111111
E07000167,E07000167,Mentorship,Ryedale,103,35.3333333333333
E07000167,E07000167,Administrative Functions,Ryedale,85,22.5
E07000167,E07000167,Time Management,Ryedale,72,33.8571428571429
E07000167,E07000167,Willingness To Learn,Ryedale,66,36.625
E07000167,E07000167,Microsoft Office,Ryedale,63,34.5
E07000167,E07000167,Interpersonal Communications,Ryedale,63,30.1666666666667
E07000167,E07000167,Proactivity,Ryedale,55,29.6
E07000167,E07000167,Filing,Ryedale,33,34.6666666666667
E07000167,E07000167,Presentations,Ryedale,30,33.1666666666667
E07000167,E07000167,Cleanliness,Ryedale,28,37.25
E07000167,E07000167,Strong Work Ethic,Ryedale,20,34.0
E07000168,E07000168,Communications,Scarborough,414,29.9428571428571
E07000168,E07000168,Customer Service,Scarborough,395,31.5769230769231
E07000168,E07000168,Mathematics,Scarborough,198,32.3333333333333
E07000168,E07000168,Sales,Scarborough,196,27.7222222222222
E07000168,E07000168,Leadership,Scarborough,158,24.4285714285714
E07000168,E07000168,Management,Scarborough,158,30.9
E07000168,E07000168,Detail Oriented,Scarborough,153,32.5555555555556
E07000168,E07000168,Self-Motivation,Scarborough,114,25.5333333333333
E07000168,E07000168,Honesty,Scarborough,90,24.4285714285714
E07000168,E07000168,Enthusiasm,Scarborough,86,37.1428571428571
E07000168,E07000168,Microsoft Excel,Scarborough,85,23.2222222222222
E07000168,E07000168,Interpersonal Communications,Scarborough,85,22.5
E07000168,E07000168,Planning,Scarborough,79,32.7272727272727
E07000168,E07000168,Operations,Scarborough,79,34.7777777777778
E07000168,E07000168,Teamwork,Scarborough,73,33.5555555555556
E07000168,E07000168,Problem Solving,Scarborough,69,23.1428571428571
E07000168,E07000168,Microsoft Outlook,Scarborough,66,25.3333333333333
E07000168,E07000168,Teaching,Scarborough,60,32.6666666666667
E07000168,E07000168,Administrative Functions,Scarborough,58,34.25
E07000168,E07000168,Time Management,Scarborough,50,32.8125
E07000168,E07000168,Computer Literacy,Scarborough,47,35.5
E07000168,E07000168,Willingness To Learn,Scarborough,43,29.25
E07000168,E07000168,Strong Work Ethic,Scarborough,34,35.8571428571429
E07000168,E07000168,Filing,Scarborough,31,35.7142857142857
E07000168,E07000168,Literacy,Scarborough,28,26.7142857142857
E07000168,E07000168,Record Keeping,Scarborough,25,37.5
E07000168,E07000168,Presentations,Scarborough,23,27.7142857142857
E07000168,E07000168,Positivity,Scarborough,23,37.6
E07000169,E07000169,Management,Selby,3234,42.8620689655172
E07000169,E07000169,Honesty,Selby,1305,34.5
E07000169,E07000169,Customer Service,Selby,1011,36.4736842105263
E07000169,E07000169,Communications,Selby,530,36.5
E07000169,E07000169,Problem Solving,Selby,416,38.0769230769231
E07000169,E07000169,Cleanliness,Selby,370,36.6
E07000169,E07000169,Planning,Selby,202,32.6
E07000169,E07000169,Enthusiasm,Selby,197,37.5454545454545
E07000169,E07000169,Detail Oriented,Selby,193,31.9473684210526
E07000169,E07000169,Interpersonal Communications,Selby,191,32.4
E07000169,E07000169,Mathematics,Selby,175,31.0769230769231
E07000169,E07000169,Sales,Selby,168,43.0
E07000169,E07000169,Time Management,Selby,137,30.9
E07000169,E07000169,Innovation,Selby,137,36.8
E07000169,E07000169,Self-Motivation,Selby,110,36.1666666666667
E07000169,E07000169,Microsoft Office,Selby,101,37.0
E07000169,E07000169,Teamwork,Selby,96,30.7777777777778
E07000169,E07000169,Microsoft Excel,Selby,93,31.4285714285714
E07000169,E07000169,Operations,Selby,92,34.2222222222222
E07000169,E07000169,Leadership,Selby,89,34.0
E07000169,E07000169,Coaching,Selby,86,23.0
E07000169,E07000169,Teaching,Selby,72,36.9
E07000169,E07000169,Computer Literacy,Selby,71,27.5
E07000169,E07000169,Reservations,Selby,70,60.0
E07000169,E07000169,Microsoft Outlook,Selby,70,39.4
E07000169,E07000169,Professional Networking,Selby,62,60.0
E07000169,E07000169,Strong Work Ethic,Selby,55,35.0909090909091
E07000169,E07000169,Multitasking,Selby,53,23.25
E07000169,E07000169,Filing,Selby,51,29.8571428571429
E07000169,E07000169,Administrative Functions,Selby,47,33.0909090909091
E07000169,E07000169,Writing,Selby,33,35.1428571428571
E07000169,E07000169,Willingness To Learn,Selby,31,35.4444444444444
E07000169,E07000169,Positivity,Selby,28,26.4444444444444
E07000169,E07000169,Social Media,Selby,19,35.8333333333333
E06000014,E06000014,Customer Service,York,16939,31.9714285714286
E06000014,E06000014,Customer Service,York,16939,31.9714285714286
E06000014,E06000014,Customer Service,York,16939,31.9714285714286
E06000014,E06000014,Customer Service,York,16939,31.9714285714286
E06000014,E06000014,Communications,York,12689,33.6211180124224
E06000014,E06000014,Communications,York,12689,33.6211180124224
E06000014,E06000014,Communications,York,12689,33.6211180124224
E06000014,E06000014,Communications,York,12689,33.6211180124224
E06000014,E06000014,Teaching,York,11399,32.1153846153846
E06000014,E06000014,Teaching,York,11399,32.1153846153846
E06000014,E06000014,Teaching,York,11399,32.1153846153846
E06000014,E06000014,Teaching,York,11399,32.1153846153846
E06000014,E06000014,Management,York,11333,33.4710743801653
E06000014,E06000014,Management,York,11333,33.4710743801653
E06000014,E06000014,Management,York,11333,33.4710743801653
E06000014,E06000014,Management,York,11333,33.4710743801653
E06000014,E06000014,Sales,York,6580,32.9240506329114
E06000014,E06000014,Sales,York,6580,32.9240506329114
E06000014,E06000014,Sales,York,6580,32.9240506329114
E06000014,E06000014,Sales,York,6580,32.9240506329114
E06000014,E06000014,Operations,York,2577,34.0444444444444
E06000014,E06000014,Operations,York,2577,34.0444444444444
E06000014,E06000014,Operations,York,2577,34.0444444444444
E06000014,E06000014,Operations,York,2577,34.0444444444444
E06000014,E06000014,Self-Motivation,York,2384,32.1228070175439
E06000014,E06000014,Self-Motivation,York,2384,32.1228070175439
E06000014,E06000014,Self-Motivation,York,2384,32.1228070175439
E06000014,E06000014,Self-Motivation,York,2384,32.1228070175439
E06000014,E06000014,Problem Solving,York,1970,34.5740740740741
E06000014,E06000014,Problem Solving,York,1970,34.5740740740741
E06000014,E06000014,Problem Solving,York,1970,34.5740740740741
E06000014,E06000014,Problem Solving,York,1970,34.5740740740741
E06000014,E06000014,Mentorship,York,1800,32.4848484848485
E06000014,E06000014,Mentorship,York,1800,32.4848484848485
E06000014,E06000014,Mentorship,York,1800,32.4848484848485
E06000014,E06000014,Mentorship,York,1800,32.4848484848485
E06000014,E06000014,Mathematics,York,1521,32.5606060606061
E06000014,E06000014,Mathematics,York,1521,32.5606060606061
E06000014,E06000014,Mathematics,York,1521,32.5606060606061
E06000014,E06000014,Mathematics,York,1521,32.5606060606061
E06000014,E06000014,Negotiation,York,1496,35.92
E06000014,E06000014,Negotiation,York,1496,35.92
E06000014,E06000014,Negotiation,York,1496,35.92
E06000014,E06000014,Negotiation,York,1496,35.92
E06000014,E06000014,Microsoft Office,York,1429,34.3333333333333
E06000014,E06000014,Microsoft Office,York,1429,34.3333333333333
E06000014,E06000014,Microsoft Office,York,1429,34.3333333333333
E06000014,E06000014,Microsoft Office,York,1429,34.3333333333333
E06000014,E06000014,Computer Literacy,York,1392,38.1282051282051
E06000014,E06000014,Computer Literacy,York,1392,38.1282051282051
E06000014,E06000014,Computer Literacy,York,1392,38.1282051282051
E06000014,E06000014,Computer Literacy,York,1392,38.1282051282051
E06000014,E06000014,Research,York,1364,33.9130434782609
E06000014,E06000014,Research,York,1364,33.9130434782609
E06000014,E06000014,Research,York,1364,33.9130434782609
E06000014,E06000014,Research,York,1364,33.9130434782609
E06000014,E06000014,Microsoft Excel,York,1338,32.3095238095238
E06000014,E06000014,Microsoft Excel,York,1338,32.3095238095238
E06000014,E06000014,Microsoft Excel,York,1338,32.3095238095238
E06000014,E06000014,Microsoft Excel,York,1338,32.3095238095238
E06000014,E06000014,Coaching,York,1310,34.4117647058824
E06000014,E06000014,Coaching,York,1310,34.4117647058824
E06000014,E06000014,Coaching,York,1310,34.4117647058824
E06000014,E06000014,Coaching,York,1310,34.4117647058824
E06000014,E06000014,Quality Control,York,1302,35.5
E06000014,E06000014,Quality Control,York,1302,35.5
E06000014,E06000014,Quality Control,York,1302,35.5
E06000014,E06000014,Quality Control,York,1302,35.5
E06000014,E06000014,Governance,York,1195,37.4347826086956
E06000014,E06000014,Governance,York,1195,37.4347826086956
E06000014,E06000014,Governance,York,1195,37.4347826086956
E06000014,E06000014,Governance,York,1195,37.4347826086956
E06000014,E06000014,Innovation,York,1127,31.2564102564103
E06000014,E06000014,Innovation,York,1127,31.2564102564103
E06000014,E06000014,Innovation,York,1127,31.2564102564103
E06000014,E06000014,Innovation,York,1127,31.2564102564103
E06000014,E06000014,Presentations,York,1013,32.4
E06000014,E06000014,Presentations,York,1013,32.4
E06000014,E06000014,Presentations,York,1013,32.4
E06000014,E06000014,Presentations,York,1013,32.4
E06000014,E06000014,Training And Development,York,1009,33.3666666666667
E06000014,E06000014,Training And Development,York,1009,33.3666666666667
E06000014,E06000014,Training And Development,York,1009,33.3666666666667
E06000014,E06000014,Training And Development,York,1009,33.3666666666667
E06000014,E06000014,Writing,York,988,31.5686274509804
E06000014,E06000014,Writing,York,988,31.5686274509804
E06000014,E06000014,Writing,York,988,31.5686274509804
E06000014,E06000014,Writing,York,988,31.5686274509804
E06000014,E06000014,Teamwork,York,983,33.1379310344828
E06000014,E06000014,Teamwork,York,983,33.1379310344828
E06000014,E06000014,Teamwork,York,983,33.1379310344828
E06000014,E06000014,Teamwork,York,983,33.1379310344828
E06000014,E06000014,Interpersonal Communications,York,960,34.1086956521739
E06000014,E06000014,Interpersonal Communications,York,960,34.1086956521739
E06000014,E06000014,Interpersonal Communications,York,960,34.1086956521739
E06000014,E06000014,Interpersonal Communications,York,960,34.1086956521739
E06000014,E06000014,Influencing Skills,York,910,36.3
E06000014,E06000014,Influencing Skills,York,910,36.3
E06000014,E06000014,Influencing Skills,York,910,36.3
E06000014,E06000014,Influencing Skills,York,910,36.3
E06000014,E06000014,Strong Work Ethic,York,837,33.71875
E06000014,E06000014,Strong Work Ethic,York,837,33.71875
E06000014,E06000014,Strong Work Ethic,York,837,33.71875
E06000014,E06000014,Strong Work Ethic,York,837,33.71875
E06000014,E06000014,Coordinating,York,832,33.9714285714286
E06000014,E06000014,Coordinating,York,832,33.9714285714286
E06000014,E06000014,Coordinating,York,832,33.9714285714286
E06000014,E06000014,Coordinating,York,832,33.9714285714286
E06000014,E06000014,Administrative Functions,York,791,37.8222222222222
E06000014,E06000014,Administrative Functions,York,791,37.8222222222222
E06000014,E06000014,Administrative Functions,York,791,37.8222222222222
E06000014,E06000014,Administrative Functions,York,791,37.8222222222222
E06000014,E06000014,Willingness To Learn,York,762,34.8813559322034
E06000014,E06000014,Willingness To Learn,York,762,34.8813559322034
E06000014,E06000014,Willingness To Learn,York,762,34.8813559322034
E06000014,E06000014,Willingness To Learn,York,762,34.8813559322034
E06000014,E06000014,Literacy,York,749,34.68
E06000014,E06000014,Literacy,York,749,34.68
E06000014,E06000014,Literacy,York,749,34.68
E06000014,E06000014,Literacy,York,749,34.68
E06000014,E06000014,Proactivity,York,707,31.7407407407407
E06000014,E06000014,Proactivity,York,707,31.7407407407407
E06000014,E06000014,Proactivity,York,707,31.7407407407407
E06000014,E06000014,Proactivity,York,707,31.7407407407407
E06000014,E06000014,Scheduling,York,701,31.5909090909091
E06000014,E06000014,Scheduling,York,701,31.5909090909091
E06000014,E06000014,Scheduling,York,701,31.5909090909091
E06000014,E06000014,Scheduling,York,701,31.5909090909091
E06000014,E06000014,Microsoft PowerPoint,York,682,32.8928571428571
E06000014,E06000014,Microsoft PowerPoint,York,682,32.8928571428571
E06000014,E06000014,Microsoft PowerPoint,York,682,32.8928571428571
E06000014,E06000014,Microsoft PowerPoint,York,682,32.8928571428571
E06000014,E06000014,Forecasting,York,665,31.3913043478261
E06000014,E06000014,Forecasting,York,665,31.3913043478261
E06000014,E06000014,Forecasting,York,665,31.3913043478261
E06000014,E06000014,Forecasting,York,665,31.3913043478261
E06000014,E06000014,Ability To Meet Deadlines,York,649,36.8125
E06000014,E06000014,Ability To Meet Deadlines,York,649,36.8125
E06000014,E06000014,Ability To Meet Deadlines,York,649,36.8125
E06000014,E06000014,Ability To Meet Deadlines,York,649,36.8125
E06000014,E06000014,Microsoft Outlook,York,627,32.2903225806452
E06000014,E06000014,Microsoft Outlook,York,627,32.2903225806452
E06000014,E06000014,Microsoft Outlook,York,627,32.2903225806452
E06000014,E06000014,Microsoft Outlook,York,627,32.2903225806452
E06000014,E06000014,Multitasking,York,621,36.28125
E06000014,E06000014,Multitasking,York,621,36.28125
E06000014,E06000014,Multitasking,York,621,36.28125
E06000014,E06000014,Multitasking,York,621,36.28125
E06000014,E06000014,Decision Making,York,598,36.2916666666667
E06000014,E06000014,Decision Making,York,598,36.2916666666667
E06000014,E06000014,Decision Making,York,598,36.2916666666667
E06000014,E06000014,Decision Making,York,598,36.2916666666667
E06000014,E06000014,People Management,York,554,33.9090909090909
E06000014,E06000014,People Management,York,554,33.9090909090909
E06000014,E06000014,People Management,York,554,33.9090909090909
E06000014,E06000014,People Management,York,554,33.9090909090909
E06000014,E06000014,Professionalism,York,545,36.7647058823529
E06000014,E06000014,Professionalism,York,545,36.7647058823529
E06000014,E06000014,Professionalism,York,545,36.7647058823529
E06000014,E06000014,Professionalism,York,545,36.7647058823529
E06000014,E06000014,Budgeting,York,530,32.6
E06000014,E06000014,Budgeting,York,530,32.6
E06000014,E06000014,Budgeting,York,530,32.6
E06000014,E06000014,Budgeting,York,530,32.6
E06000014,E06000014,Advising,York,502,31.5454545454545
E06000014,E06000014,Advising,York,502,31.5454545454545
E06000014,E06000014,Advising,York,502,31.5454545454545
E06000014,E06000014,Advising,York,502,31.5454545454545
E06000014,E06000014,Tenacity,York,498,39.0
E06000014,E06000014,Tenacity,York,498,39.0
E06000014,E06000014,Tenacity,York,498,39.0
E06000014,E06000014,Tenacity,York,498,39.0
E06000014,E06000014,Positivity,York,480,34.0645161290323
E06000014,E06000014,Positivity,York,480,34.0645161290323
